chain_id,length,source_class,ceiling,asserted,final_warrant,algebra_warrant,signature_ok,ceiling_ok,algebra_ok,prefix_monotone,relay_ops
5347,3,first_party_db,3,4,0,0,True,True,True,True,generation>verbatim
5348,1,verified_document,4,3,3,3,True,True,True,True,
5349,5,model_memory,1,2,0,0,True,True,True,True,paraphrase>summary>paraphrase>generation
5350,1,unknown,0,1,0,0,True,True,True,True,
5351,2,editable_source,1,3,0,0,True,True,True,True,summary
5352,3,model_memory,1,4,0,0,True,True,True,True,generation>summary
5353,6,editable_source,1,3,0,0,True,True,True,True,generation>extraction>extraction>paraphrase>summary
5354,2,unknown,0,0,0,0,True,True,True,True,generation
5355,5,editable_source,1,0,0,0,True,True,True,True,extraction>extraction>verbatim>verbatim
5356,4,public_webpage,3,0,0,0,True,True,True,True,paraphrase>paraphrase>generation
5357,2,model_memory,1,0,0,0,True,True,True,True,summary
5358,5,verified_document,4,0,0,0,True,True,True,True,summary>generation>extraction>verbatim
5359,2,verified_document,4,0,0,0,True,True,True,True,paraphrase
5360,3,untrusted_tool,1,0,0,0,True,True,True,True,generation>summary
5361,5,authoritative_api,4,1,0,0,True,True,True,True,extraction>verbatim>summary>verbatim
5362,6,verified_document,4,2,0,0,True,True,True,True,extraction>generation>paraphrase>paraphrase>extraction
5363,6,authoritative_api,4,4,2,2,True,True,True,True,verbatim>extraction>summary>paraphrase>extraction
5364,6,untrusted_tool,1,1,0,0,True,True,True,True,paraphrase>extraction>generation>paraphrase>extraction
5365,1,first_party_db,3,3,3,3,True,True,True,True,
5366,2,public_webpage,3,3,3,3,True,True,True,True,extraction
5367,6,model_memory,1,4,0,0,True,True,True,True,summary>extraction>summary>paraphrase>verbatim
5368,1,authoritative_api,4,2,2,2,True,True,True,True,
5369,4,untrusted_tool,1,2,0,0,True,True,True,True,extraction>paraphrase>paraphrase
5370,4,model_memory,1,2,1,1,True,True,True,True,verbatim>verbatim>verbatim
5371,1,verified_document,4,0,0,0,True,True,True,True,
5372,6,unknown,0,4,0,0,True,True,True,True,extraction>generation>verbatim>summary>generation
5373,1,editable_source,1,0,0,0,True,True,True,True,
5374,5,verified_document,4,1,0,0,True,True,True,True,summary>extraction>extraction>verbatim
5375,6,unknown,0,3,0,0,True,True,True,True,generation>paraphrase>verbatim>generation>generation
5376,3,authoritative_api,4,1,0,0,True,True,True,True,extraction>generation
5377,3,verified_document,4,2,1,1,True,True,True,True,verbatim>paraphrase
5378,4,public_webpage,3,0,0,0,True,True,True,True,verbatim>summary>summary
5379,5,model_memory,1,1,0,0,True,True,True,True,extraction>paraphrase>paraphrase>extraction
5380,4,untrusted_tool,1,4,0,0,True,True,True,True,paraphrase>verbatim>summary
5381,2,untrusted_tool,1,2,0,0,True,True,True,True,generation
5382,4,authoritative_api,4,1,0,0,True,True,True,True,summary>summary>summary
5383,5,first_party_db,3,1,0,0,True,True,True,True,extraction>generation>paraphrase>generation
5384,2,public_webpage,3,0,0,0,True,True,True,True,verbatim
5385,5,public_webpage,3,3,0,0,True,True,True,True,paraphrase>generation>extraction>extraction
5386,3,untrusted_tool,1,3,0,0,True,True,True,True,generation>summary
5387,2,unknown,0,1,0,0,True,True,True,True,extraction
5388,4,first_party_db,3,4,0,0,True,True,True,True,verbatim>generation>generation
5389,5,model_memory,1,3,0,0,True,True,True,True,extraction>summary>generation>extraction
5390,3,untrusted_tool,1,4,0,0,True,True,True,True,verbatim>paraphrase
5391,2,authoritative_api,4,3,3,3,True,True,True,True,extraction
5392,3,first_party_db,3,0,0,0,True,True,True,True,verbatim>extraction
5393,2,model_memory,1,2,1,1,True,True,True,True,extraction
5394,5,first_party_db,3,1,0,0,True,True,True,True,generation>extraction>generation>paraphrase
5395,4,authoritative_api,4,4,1,1,True,True,True,True,summary>summary>summary
5396,6,editable_source,1,3,0,0,True,True,True,True,generation>verbatim>summary>summary>generation
5397,4,authoritative_api,4,4,0,0,True,True,True,True,generation>generation>generation
5398,3,unknown,0,1,0,0,True,True,True,True,generation>summary
5399,2,unknown,0,0,0,0,True,True,True,True,generation
5400,6,authoritative_api,4,2,0,0,True,True,True,True,extraction>paraphrase>extraction>paraphrase>generation
5401,1,verified_document,4,3,3,3,True,True,True,True,
5402,1,unknown,0,0,0,0,True,True,True,True,
5403,4,editable_source,1,1,0,0,True,True,True,True,paraphrase>extraction>verbatim
5404,4,untrusted_tool,1,0,0,0,True,True,True,True,paraphrase>paraphrase>verbatim
5405,3,verified_document,4,0,0,0,True,True,True,True,verbatim>paraphrase
5406,6,verified_document,4,1,0,0,True,True,True,True,verbatim>summary>generation>summary>verbatim
5407,1,authoritative_api,4,1,1,1,True,True,True,True,
5408,6,authoritative_api,4,3,0,0,True,True,True,True,summary>verbatim>paraphrase>summary>paraphrase
5409,4,unknown,0,1,0,0,True,True,True,True,verbatim>paraphrase>generation
5410,1,verified_document,4,1,1,1,True,True,True,True,
5411,2,first_party_db,3,4,2,2,True,True,True,True,summary
5412,5,first_party_db,3,3,1,1,True,True,True,True,verbatim>extraction>paraphrase>summary
5413,3,first_party_db,3,3,2,2,True,True,True,True,extraction>summary
5414,6,editable_source,1,2,0,0,True,True,True,True,extraction>generation>generation>extraction>verbatim
5415,5,public_webpage,3,2,0,0,True,True,True,True,summary>generation>summary>summary
5416,1,untrusted_tool,1,4,1,1,True,True,True,True,
5417,2,verified_document,4,4,3,3,True,True,True,True,paraphrase
5418,5,unknown,0,4,0,0,True,True,True,True,extraction>summary>summary>extraction
5419,5,model_memory,1,2,0,0,True,True,True,True,verbatim>extraction>generation>verbatim
5420,5,public_webpage,3,1,0,0,True,True,True,True,verbatim>paraphrase>paraphrase>paraphrase
5421,5,first_party_db,3,4,2,2,True,True,True,True,summary>extraction>verbatim>verbatim
5422,1,authoritative_api,4,0,0,0,True,True,True,True,
5423,3,unknown,0,1,0,0,True,True,True,True,extraction>verbatim
5424,6,authoritative_api,4,4,0,0,True,True,True,True,generation>summary>summary>verbatim>extraction
5425,1,unknown,0,2,0,0,True,True,True,True,
5426,3,unknown,0,0,0,0,True,True,True,True,summary>extraction
5427,2,first_party_db,3,0,0,0,True,True,True,True,generation
5428,2,untrusted_tool,1,2,0,0,True,True,True,True,summary
5429,5,public_webpage,3,3,0,0,True,True,True,True,generation>paraphrase>summary>generation
5430,2,untrusted_tool,1,1,1,1,True,True,True,True,verbatim
5431,4,first_party_db,3,4,2,2,True,True,True,True,extraction>extraction>paraphrase
5432,4,untrusted_tool,1,0,0,0,True,True,True,True,summary>generation>generation
5433,6,editable_source,1,4,0,0,True,True,True,True,generation>generation>verbatim>extraction>summary
5434,6,authoritative_api,4,2,0,0,True,True,True,True,summary>verbatim>summary>verbatim>summary
5435,2,first_party_db,3,3,0,0,True,True,True,True,generation
5436,5,public_webpage,3,4,0,0,True,True,True,True,generation>generation>verbatim>generation
5437,1,editable_source,1,2,1,1,True,True,True,True,
5438,2,editable_source,1,0,0,0,True,True,True,True,generation
5439,3,first_party_db,3,3,2,2,True,True,True,True,verbatim>summary
5440,2,authoritative_api,4,2,1,1,True,True,True,True,paraphrase
5441,4,model_memory,1,3,0,0,True,True,True,True,verbatim>paraphrase>extraction
5442,5,public_webpage,3,1,0,0,True,True,True,True,verbatim>verbatim>verbatim>generation
5443,3,model_memory,1,3,0,0,True,True,True,True,verbatim>summary
5444,5,unknown,0,0,0,0,True,True,True,True,summary>verbatim>extraction>verbatim
5445,2,public_webpage,3,2,2,2,True,True,True,True,extraction
5446,6,verified_document,4,0,0,0,True,True,True,True,paraphrase>generation>summary>verbatim>verbatim
5447,6,untrusted_tool,1,1,0,0,True,True,True,True,paraphrase>verbatim>generation>generation>extraction
5448,4,untrusted_tool,1,1,0,0,True,True,True,True,paraphrase>summary>extraction
5449,4,authoritative_api,4,3,2,2,True,True,True,True,verbatim>verbatim>paraphrase
5450,4,editable_source,1,0,0,0,True,True,True,True,paraphrase>paraphrase>summary
5451,4,model_memory,1,0,0,0,True,True,True,True,paraphrase>paraphrase>verbatim
5452,6,authoritative_api,4,3,1,1,True,True,True,True,paraphrase>extraction>summary>extraction>extraction
5453,1,first_party_db,3,4,3,3,True,True,True,True,
5454,6,editable_source,1,3,0,0,True,True,True,True,summary>extraction>generation>verbatim>generation
5455,5,untrusted_tool,1,2,0,0,True,True,True,True,verbatim>extraction>summary>summary
5456,1,public_webpage,3,4,3,3,True,True,True,True,
5457,6,untrusted_tool,1,2,0,0,True,True,True,True,generation>summary>paraphrase>paraphrase>verbatim
5458,1,model_memory,1,0,0,0,True,True,True,True,
5459,1,verified_document,4,1,1,1,True,True,True,True,
5460,3,authoritative_api,4,1,0,0,True,True,True,True,verbatim>summary
5461,5,first_party_db,3,0,0,0,True,True,True,True,verbatim>extraction>summary>paraphrase
5462,2,first_party_db,3,3,3,3,True,True,True,True,verbatim
5463,2,editable_source,1,2,0,0,True,True,True,True,summary
5464,3,unknown,0,3,0,0,True,True,True,True,generation>generation
5465,4,verified_document,4,3,0,0,True,True,True,True,generation>generation>paraphrase
5466,2,first_party_db,3,4,3,3,True,True,True,True,verbatim
5467,5,verified_document,4,0,0,0,True,True,True,True,summary>extraction>generation>generation
5468,1,editable_source,1,1,1,1,True,True,True,True,
5469,5,editable_source,1,4,0,0,True,True,True,True,generation>extraction>generation>verbatim
5470,5,authoritative_api,4,3,0,0,True,True,True,True,summary>summary>paraphrase>generation
5471,5,verified_document,4,2,0,0,True,True,True,True,generation>generation>verbatim>paraphrase
5472,6,editable_source,1,4,1,1,True,True,True,True,extraction>verbatim>verbatim>verbatim>extraction
5473,5,public_webpage,3,2,0,0,True,True,True,True,extraction>summary>extraction>paraphrase
5474,4,authoritative_api,4,2,0,0,True,True,True,True,verbatim>summary>summary
5475,6,untrusted_tool,1,2,0,0,True,True,True,True,generation>summary>verbatim>extraction>extraction
5476,6,public_webpage,3,4,0,0,True,True,True,True,generation>verbatim>paraphrase>extraction>paraphrase
5477,5,first_party_db,3,3,0,0,True,True,True,True,extraction>generation>extraction>extraction
5478,3,verified_document,4,0,0,0,True,True,True,True,generation>verbatim
5479,2,model_memory,1,0,0,0,True,True,True,True,paraphrase
5480,3,untrusted_tool,1,2,1,1,True,True,True,True,verbatim>verbatim
5481,4,model_memory,1,3,0,0,True,True,True,True,paraphrase>generation>verbatim
5482,2,editable_source,1,3,0,0,True,True,True,True,paraphrase
5483,2,untrusted_tool,1,2,1,1,True,True,True,True,verbatim
5484,2,verified_document,4,0,0,0,True,True,True,True,paraphrase
5485,3,public_webpage,3,3,3,3,True,True,True,True,verbatim>verbatim
5486,6,authoritative_api,4,3,0,0,True,True,True,True,verbatim>generation>summary>generation>paraphrase
5487,2,public_webpage,3,1,0,0,True,True,True,True,summary
5488,1,unknown,0,0,0,0,True,True,True,True,
5489,5,verified_document,4,3,1,1,True,True,True,True,verbatim>verbatim>paraphrase>paraphrase
5490,6,authoritative_api,4,3,1,1,True,True,True,True,verbatim>summary>extraction>extraction>paraphrase
5491,2,authoritative_api,4,4,3,3,True,True,True,True,paraphrase
5492,3,editable_source,1,0,0,0,True,True,True,True,verbatim>summary
5493,6,model_memory,1,1,0,0,True,True,True,True,paraphrase>summary>summary>extraction>extraction
5494,5,first_party_db,3,2,0,0,True,True,True,True,extraction>summary>summary>extraction
5495,2,public_webpage,3,4,3,3,True,True,True,True,verbatim
5496,4,unknown,0,3,0,0,True,True,True,True,paraphrase>generation>generation
5497,3,verified_document,4,3,2,2,True,True,True,True,summary>extraction
5498,6,unknown,0,0,0,0,True,True,True,True,verbatim>generation>summary>summary>paraphrase
5499,4,verified_document,4,2,0,0,True,True,True,True,summary>verbatim>generation
5500,2,public_webpage,3,3,3,3,True,True,True,True,verbatim
5501,5,editable_source,1,0,0,0,True,True,True,True,verbatim>summary>generation>paraphrase
5502,1,untrusted_tool,1,2,1,1,True,True,True,True,
5503,6,editable_source,1,2,0,0,True,True,True,True,paraphrase>generation>paraphrase>verbatim>generation
5504,3,first_party_db,3,0,0,0,True,True,True,True,summary>generation
5505,6,unknown,0,4,0,0,True,True,True,True,summary>paraphrase>summary>generation>paraphrase
5506,2,verified_document,4,4,3,3,True,True,True,True,summary
5507,1,public_webpage,3,0,0,0,True,True,True,True,
5508,3,first_party_db,3,0,0,0,True,True,True,True,summary>extraction
5509,1,editable_source,1,3,1,1,True,True,True,True,
5510,4,first_party_db,3,4,0,0,True,True,True,True,summary>generation>generation
5511,2,verified_document,4,2,1,1,True,True,True,True,paraphrase
5512,2,model_memory,1,2,0,0,True,True,True,True,paraphrase
5513,1,unknown,0,2,0,0,True,True,True,True,
5514,3,model_memory,1,4,1,1,True,True,True,True,verbatim>extraction
5515,1,verified_document,4,2,2,2,True,True,True,True,
5516,2,first_party_db,3,2,2,2,True,True,True,True,verbatim
5517,4,public_webpage,3,0,0,0,True,True,True,True,generation>verbatim>generation
5518,5,first_party_db,3,1,0,0,True,True,True,True,paraphrase>verbatim>generation>extraction
5519,3,untrusted_tool,1,3,0,0,True,True,True,True,extraction>summary
5520,6,untrusted_tool,1,4,0,0,True,True,True,True,verbatim>generation>summary>extraction>summary
5521,5,editable_source,1,4,0,0,True,True,True,True,summary>extraction>verbatim>summary
5522,1,verified_document,4,2,2,2,True,True,True,True,
5523,2,editable_source,1,0,0,0,True,True,True,True,extraction
5524,3,model_memory,1,1,1,1,True,True,True,True,verbatim>verbatim
5525,6,public_webpage,3,2,0,0,True,True,True,True,generation>extraction>generation>extraction>generation
5526,5,unknown,0,3,0,0,True,True,True,True,extraction>verbatim>extraction>extraction
5527,1,untrusted_tool,1,3,1,1,True,True,True,True,
5528,4,editable_source,1,3,0,0,True,True,True,True,generation>verbatim>verbatim
5529,4,model_memory,1,2,0,0,True,True,True,True,extraction>verbatim>summary
5530,5,untrusted_tool,1,3,0,0,True,True,True,True,summary>summary>summary>extraction
5531,5,untrusted_tool,1,0,0,0,True,True,True,True,verbatim>extraction>paraphrase>verbatim
5532,5,model_memory,1,2,0,0,True,True,True,True,paraphrase>generation>summary>verbatim
5533,1,editable_source,1,1,1,1,True,True,True,True,
5534,2,first_party_db,3,3,2,2,True,True,True,True,summary
5535,2,public_webpage,3,0,0,0,True,True,True,True,generation
5536,2,authoritative_api,4,0,0,0,True,True,True,True,summary
5537,5,first_party_db,3,2,0,0,True,True,True,True,summary>extraction>generation>verbatim
5538,3,public_webpage,3,1,0,0,True,True,True,True,generation>verbatim
5539,4,public_webpage,3,2,0,0,True,True,True,True,paraphrase>paraphrase>extraction
5540,4,editable_source,1,0,0,0,True,True,True,True,verbatim>verbatim>summary
5541,2,unknown,0,0,0,0,True,True,True,True,extraction
5542,4,unknown,0,0,0,0,True,True,True,True,verbatim>summary>verbatim
5543,2,untrusted_tool,1,0,0,0,True,True,True,True,summary
5544,5,editable_source,1,3,0,0,True,True,True,True,paraphrase>paraphrase>extraction>extraction
5545,4,model_memory,1,1,0,0,True,True,True,True,extraction>generation>verbatim
5546,6,first_party_db,3,2,0,0,True,True,True,True,extraction>paraphrase>verbatim>paraphrase>paraphrase
5547,6,unknown,0,1,0,0,True,True,True,True,summary>verbatim>generation>summary>generation
5548,2,untrusted_tool,1,3,1,1,True,True,True,True,verbatim
5549,1,verified_document,4,0,0,0,True,True,True,True,
5550,6,verified_document,4,4,0,0,True,True,True,True,extraction>generation>extraction>verbatim>verbatim
5551,4,untrusted_tool,1,4,0,0,True,True,True,True,summary>paraphrase>paraphrase
5552,4,unknown,0,1,0,0,True,True,True,True,extraction>paraphrase>summary
5553,3,verified_document,4,1,0,0,True,True,True,True,generation>verbatim
5554,3,untrusted_tool,1,2,0,0,True,True,True,True,summary>paraphrase
5555,1,unknown,0,4,0,0,True,True,True,True,
5556,6,editable_source,1,3,0,0,True,True,True,True,extraction>generation>generation>generation>extraction
5557,1,unknown,0,4,0,0,True,True,True,True,
5558,5,first_party_db,3,3,0,0,True,True,True,True,verbatim>generation>paraphrase>generation
5559,4,verified_document,4,2,0,0,True,True,True,True,summary>generation>generation
5560,2,unknown,0,1,0,0,True,True,True,True,verbatim
5561,5,verified_document,4,0,0,0,True,True,True,True,paraphrase>summary>verbatim>extraction
5562,1,model_memory,1,1,1,1,True,True,True,True,
5563,5,untrusted_tool,1,3,0,0,True,True,True,True,verbatim>paraphrase>generation>extraction
5564,2,unknown,0,1,0,0,True,True,True,True,paraphrase
5565,5,model_memory,1,2,0,0,True,True,True,True,verbatim>summary>extraction>generation
