chain_id,true_class,declared_class,true_ceiling,asserted,hops,final_warrant,decision,class_lie,transformation_lie,midchain_origin,exceeds_true_ceiling
4158,model_memory,model_memory,1,1,2,0,quarantine,False,False,False,False
4159,editable_source,editable_source,1,4,2,0,quarantine,False,True,True,False
4160,editable_source,editable_source,1,2,4,0,quarantine,False,True,True,False
4161,public_webpage,public_webpage,3,1,2,0,quarantine,False,False,False,False
4162,public_webpage,public_webpage,3,1,6,0,quarantine,False,True,True,False
4163,unknown,unknown,0,4,2,0,quarantine,False,False,False,False
4164,unknown,unknown,0,3,2,0,quarantine,False,False,False,False
4165,authoritative_api,authoritative_api,4,4,3,0,quarantine,False,False,False,False
4166,editable_source,editable_source,1,3,1,1,down_weight,False,False,False,False
4167,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,False,True,False
4168,untrusted_tool,untrusted_tool,1,4,2,0,quarantine,False,False,True,False
4169,unknown,unknown,0,3,5,0,quarantine,False,False,False,False
4170,editable_source,editable_source,1,2,5,0,quarantine,False,True,True,False
4171,authoritative_api,authoritative_api,4,2,4,0,quarantine,False,True,True,False
4172,verified_document,verified_document,4,2,3,0,quarantine,False,False,True,False
4173,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
4174,unknown,unknown,0,0,1,0,quarantine,False,False,False,False
4175,verified_document,verified_document,4,4,6,0,quarantine,False,True,True,False
4176,public_webpage,public_webpage,3,0,1,0,quarantine,False,False,False,False
4177,model_memory,model_memory,1,3,5,0,quarantine,False,True,False,False
4178,editable_source,editable_source,1,0,5,0,quarantine,False,False,True,False
4179,unknown,unknown,0,4,3,0,quarantine,False,False,True,False
4180,model_memory,model_memory,1,4,5,0,quarantine,False,False,True,False
4181,model_memory,model_memory,1,0,5,0,quarantine,False,True,True,False
4182,verified_document,verified_document,4,4,4,3,accept,False,False,True,False
4183,first_party_db,first_party_db,3,3,4,0,quarantine,False,False,True,False
4184,untrusted_tool,untrusted_tool,1,2,4,0,quarantine,False,True,True,False
4185,unknown,unknown,0,1,5,0,quarantine,False,True,True,False
4186,unknown,unknown,0,4,6,0,quarantine,False,False,False,False
4187,model_memory,model_memory,1,0,2,0,quarantine,False,False,False,False
4188,verified_document,verified_document,4,3,5,0,quarantine,False,True,True,False
4189,public_webpage,public_webpage,3,1,4,0,quarantine,False,False,False,False
4190,unknown,unknown,0,2,4,0,quarantine,False,True,True,False
4191,editable_source,editable_source,1,4,2,0,quarantine,False,False,True,False
4192,untrusted_tool,untrusted_tool,1,1,2,1,down_weight,False,False,False,False
4193,authoritative_api,authoritative_api,4,0,3,0,quarantine,False,False,True,False
4194,unknown,unknown,0,2,3,0,quarantine,False,True,False,False
4195,public_webpage,public_webpage,3,4,1,3,accept,False,False,False,False
4196,authoritative_api,authoritative_api,4,0,1,0,quarantine,False,False,False,False
4197,public_webpage,public_webpage,3,1,4,0,quarantine,False,False,True,False
4198,public_webpage,public_webpage,3,0,3,0,quarantine,False,True,False,False
4199,model_memory,model_memory,1,1,6,0,quarantine,False,True,True,False
4200,verified_document,verified_document,4,3,3,2,down_weight,False,False,False,False
4201,editable_source,editable_source,1,2,4,0,quarantine,False,True,True,False
4202,model_memory,model_memory,1,2,3,0,quarantine,False,False,True,False
4203,unknown,unknown,0,2,3,0,quarantine,False,False,True,False
4204,first_party_db,first_party_db,3,1,4,0,quarantine,False,True,True,False
4205,public_webpage,public_webpage,3,3,4,0,quarantine,False,True,True,False
4206,unknown,unknown,0,0,1,0,quarantine,False,False,False,False
4207,untrusted_tool,untrusted_tool,1,4,4,0,quarantine,False,False,True,False
4208,public_webpage,public_webpage,3,0,3,0,quarantine,False,False,True,False
4209,editable_source,editable_source,1,1,6,0,quarantine,False,True,True,False
4210,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,True,True,False
4211,public_webpage,public_webpage,3,3,1,3,accept,False,False,False,False
4212,first_party_db,first_party_db,3,1,1,1,down_weight,False,False,False,False
4213,unknown,unknown,0,3,4,0,quarantine,False,True,True,False
4214,model_memory,model_memory,1,1,6,0,quarantine,False,False,True,False
4215,model_memory,model_memory,1,1,5,0,quarantine,False,True,True,False
4216,public_webpage,public_webpage,3,0,4,0,quarantine,False,True,True,False
4217,public_webpage,public_webpage,3,2,4,0,quarantine,False,False,True,False
4218,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,False,True,False
4219,public_webpage,public_webpage,3,1,5,0,quarantine,False,False,True,False
4220,public_webpage,public_webpage,3,4,4,0,quarantine,False,False,False,False
4221,unknown,unknown,0,1,6,0,quarantine,False,True,True,False
4222,public_webpage,public_webpage,3,0,1,0,quarantine,False,False,False,False
4223,model_memory,model_memory,1,4,6,0,quarantine,False,False,True,False
4224,first_party_db,first_party_db,3,3,4,0,quarantine,False,False,False,False
4225,authoritative_api,authoritative_api,4,1,1,1,down_weight,False,False,False,False
4226,authoritative_api,authoritative_api,4,3,3,2,down_weight,False,False,False,False
4227,untrusted_tool,untrusted_tool,1,1,6,0,quarantine,False,False,True,False
4228,unknown,unknown,0,0,3,0,quarantine,False,False,True,False
4229,authoritative_api,authoritative_api,4,0,3,0,quarantine,False,True,True,False
4230,public_webpage,public_webpage,3,3,3,1,down_weight,False,False,False,False
4231,first_party_db,first_party_db,3,4,1,3,accept,False,False,False,False
4232,public_webpage,public_webpage,3,3,3,0,quarantine,False,True,True,False
4233,public_webpage,public_webpage,3,2,5,0,quarantine,False,False,True,False
4234,editable_source,editable_source,1,2,6,0,quarantine,False,True,True,False
4235,first_party_db,first_party_db,3,2,6,0,quarantine,False,True,True,False
4236,unknown,unknown,0,2,4,0,quarantine,False,True,True,False
4237,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,False,True,False
4238,model_memory,model_memory,1,2,4,0,quarantine,False,True,True,False
4239,unknown,unknown,0,4,3,0,quarantine,False,True,True,False
4240,untrusted_tool,untrusted_tool,1,2,1,1,down_weight,False,False,False,False
4241,public_webpage,public_webpage,3,0,1,0,quarantine,False,False,False,False
4242,model_memory,model_memory,1,2,6,0,quarantine,False,True,True,False
4243,authoritative_api,authoritative_api,4,4,2,3,accept,False,False,False,False
4244,editable_source,editable_source,1,1,3,0,quarantine,False,True,True,False
4245,untrusted_tool,untrusted_tool,1,0,4,0,quarantine,False,False,True,False
4246,untrusted_tool,untrusted_tool,1,2,3,0,quarantine,False,True,True,False
4247,verified_document,verified_document,4,4,4,0,quarantine,False,False,True,False
4248,model_memory,model_memory,1,0,3,0,quarantine,False,False,True,False
4249,public_webpage,public_webpage,3,0,4,0,quarantine,False,False,True,False
4250,public_webpage,public_webpage,3,2,2,2,down_weight,False,False,False,False
4251,verified_document,verified_document,4,1,4,0,quarantine,False,True,True,False
4252,first_party_db,first_party_db,3,0,2,0,quarantine,False,False,True,False
4253,public_webpage,public_webpage,3,0,4,0,quarantine,False,False,True,False
4254,editable_source,editable_source,1,3,1,1,down_weight,False,False,False,False
4255,model_memory,model_memory,1,2,3,0,quarantine,False,False,True,False
4256,unknown,unknown,0,0,3,0,quarantine,False,True,True,False
4257,verified_document,verified_document,4,4,1,4,accept,False,False,False,False
4258,public_webpage,public_webpage,3,2,5,0,quarantine,False,False,True,False
4259,authoritative_api,authoritative_api,4,3,3,0,quarantine,False,True,False,False
4260,verified_document,verified_document,4,4,5,0,quarantine,False,True,False,False
4261,verified_document,verified_document,4,2,5,0,quarantine,False,False,False,False
4262,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,False,True,False
4263,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,False,False
4264,public_webpage,public_webpage,3,1,2,0,quarantine,False,False,False,False
4265,verified_document,verified_document,4,2,3,1,down_weight,False,False,True,False
4266,verified_document,verified_document,4,3,2,0,quarantine,False,False,False,False
4267,public_webpage,public_webpage,3,3,4,0,quarantine,False,False,False,False
4268,public_webpage,public_webpage,3,2,4,0,quarantine,False,True,True,False
4269,first_party_db,first_party_db,3,4,4,0,quarantine,False,False,True,False
4270,public_webpage,public_webpage,3,4,6,0,quarantine,False,False,True,False
4271,first_party_db,first_party_db,3,4,5,0,quarantine,False,True,True,False
4272,model_memory,model_memory,1,0,4,0,quarantine,False,False,False,False
4273,first_party_db,first_party_db,3,3,3,1,down_weight,False,False,False,False
4274,verified_document,verified_document,4,0,5,0,quarantine,False,True,False,False
4275,verified_document,verified_document,4,0,5,0,quarantine,False,False,False,False
4276,public_webpage,public_webpage,3,4,4,0,quarantine,False,False,True,False
4277,untrusted_tool,untrusted_tool,1,3,2,0,quarantine,False,False,False,False
4278,verified_document,verified_document,4,0,6,0,quarantine,False,True,True,False
4279,unknown,unknown,0,4,6,0,quarantine,False,True,True,False
4280,untrusted_tool,untrusted_tool,1,4,5,0,quarantine,False,True,True,False
4281,public_webpage,public_webpage,3,4,2,0,quarantine,False,True,False,False
4282,verified_document,verified_document,4,0,6,0,quarantine,False,True,True,False
4283,unknown,unknown,0,2,1,0,quarantine,False,False,False,False
4284,editable_source,editable_source,1,2,5,0,quarantine,False,True,True,False
4285,public_webpage,public_webpage,3,2,3,0,quarantine,False,False,False,False
4286,authoritative_api,authoritative_api,4,4,1,4,accept,False,False,False,False
4287,untrusted_tool,untrusted_tool,1,2,6,0,quarantine,False,False,True,False
4288,public_webpage,public_webpage,3,3,2,0,quarantine,False,True,False,False
4289,editable_source,editable_source,1,3,5,0,quarantine,False,False,True,False
4290,editable_source,editable_source,1,2,1,1,down_weight,False,False,False,False
4291,public_webpage,public_webpage,3,1,2,0,quarantine,False,False,False,False
4292,verified_document,verified_document,4,1,4,0,quarantine,False,True,True,False
4293,first_party_db,first_party_db,3,0,1,0,quarantine,False,False,False,False
4294,public_webpage,public_webpage,3,4,3,1,down_weight,False,False,False,False
4295,verified_document,verified_document,4,3,3,2,down_weight,False,False,True,False
4296,public_webpage,public_webpage,3,3,2,2,down_weight,False,False,False,False
4297,untrusted_tool,untrusted_tool,1,4,1,1,down_weight,False,False,False,False
4298,untrusted_tool,untrusted_tool,1,3,1,1,down_weight,False,False,False,False
4299,first_party_db,first_party_db,3,2,4,0,quarantine,False,True,True,False
4300,verified_document,verified_document,4,1,2,0,quarantine,False,False,True,False
4301,public_webpage,public_webpage,3,0,2,0,quarantine,False,True,True,False
4302,first_party_db,first_party_db,3,0,6,0,quarantine,False,False,True,False
4303,unknown,unknown,0,0,5,0,quarantine,False,True,True,False
4304,authoritative_api,authoritative_api,4,4,5,0,quarantine,False,True,True,False
4305,authoritative_api,authoritative_api,4,1,4,1,down_weight,False,False,True,False
4306,untrusted_tool,untrusted_tool,1,4,4,0,quarantine,False,False,False,False
4307,authoritative_api,authoritative_api,4,1,2,0,quarantine,False,True,True,False
4308,authoritative_api,authoritative_api,4,3,2,2,down_weight,False,False,False,False
4309,verified_document,verified_document,4,0,5,0,quarantine,False,False,True,False
4310,unknown,unknown,0,2,5,0,quarantine,False,False,True,False
4311,unknown,unknown,0,3,4,0,quarantine,False,True,True,False
4312,public_webpage,public_webpage,3,0,6,0,quarantine,False,True,True,False
4313,first_party_db,first_party_db,3,1,3,0,quarantine,False,False,False,False
4314,untrusted_tool,untrusted_tool,1,1,1,1,down_weight,False,False,False,False
4315,editable_source,editable_source,1,0,3,0,quarantine,False,True,True,False
4316,model_memory,model_memory,1,1,6,0,quarantine,False,True,True,False
4317,model_memory,model_memory,1,4,5,0,quarantine,False,True,True,False
4318,authoritative_api,authoritative_api,4,1,6,0,quarantine,False,True,True,False
4319,public_webpage,public_webpage,3,3,2,0,quarantine,False,True,False,False
4320,verified_document,verified_document,4,1,3,0,quarantine,False,False,True,False
4321,model_memory,model_memory,1,2,6,0,quarantine,False,True,True,False
4322,model_memory,model_memory,1,0,6,0,quarantine,False,True,True,False
4323,first_party_db,first_party_db,3,2,1,2,down_weight,False,False,False,False
4324,editable_source,editable_source,1,2,6,0,quarantine,False,True,True,False
4325,editable_source,editable_source,1,2,6,0,quarantine,False,True,True,False
4326,editable_source,editable_source,1,0,3,0,quarantine,False,False,True,False
4327,unknown,unknown,0,3,2,0,quarantine,False,False,False,False
4328,public_webpage,public_webpage,3,0,4,0,quarantine,False,False,False,False
4329,verified_document,verified_document,4,3,3,0,quarantine,False,True,True,False
4330,public_webpage,public_webpage,3,2,6,0,quarantine,False,False,True,False
4331,unknown,unknown,0,4,4,0,quarantine,False,False,False,False
4332,verified_document,verified_document,4,1,2,0,quarantine,False,False,False,False
4333,authoritative_api,authoritative_api,4,3,1,3,accept,False,False,False,False
4334,authoritative_api,authoritative_api,4,2,3,0,quarantine,False,True,False,False
4335,unknown,unknown,0,3,4,0,quarantine,False,True,True,False
4336,verified_document,verified_document,4,4,4,0,quarantine,False,True,True,False
4337,public_webpage,public_webpage,3,1,1,1,down_weight,False,False,False,False
4338,editable_source,editable_source,1,1,2,0,quarantine,False,False,True,False
4339,verified_document,verified_document,4,1,3,0,quarantine,False,True,False,False
4340,authoritative_api,authoritative_api,4,2,5,0,quarantine,False,False,True,False
4341,unknown,unknown,0,1,4,0,quarantine,False,False,False,False
4342,unknown,unknown,0,4,1,0,quarantine,False,False,False,False
4343,model_memory,model_memory,1,0,4,0,quarantine,False,True,True,False
4344,editable_source,editable_source,1,2,2,0,quarantine,False,False,False,False
4345,model_memory,model_memory,1,0,2,0,quarantine,False,False,False,False
4346,authoritative_api,authoritative_api,4,3,4,0,quarantine,False,False,True,False
4347,editable_source,editable_source,1,4,5,0,quarantine,False,False,False,False
